Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"lnc-EGLN3-2","","RNA Gene","","7","GC14M033218","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-EGLN3-2"
"lnc-MPG-1","","RNA Gene","","7","GC16P123688","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-MPG-1"
"lnc-RHBDF1-1","","RNA Gene","","7","GC16M000089","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RHBDF1-1"
"ATP5F1AP4","ATP Synthase F1 Subunit Alpha Pseudogene 4","Pseudogene","","6","GC14M062641","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5F1AP4"
"ENSG00000289503","Novel Protein","Protein Coding","","6","GC14P062075","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000289503"
"MMACHCP1","MMACHC Pseudogene 1","Pseudogene","","6","GC03M172875","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMACHCP1"
"MOCS3P1","Molybdenum Cofactor Synthesis 3 Pseudogene 1","Pseudogene","","6","GC14P061864","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOCS3P1"
"RBBP4P3","RBBP4 Pseudogene 3","Pseudogene","","6","GC06M060873","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP4P3"
"RN7SL542P","RNA, 7SL, Cytoplasmic 542, Pseudogene","Pseudogene","","6","GC07M021257","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SL542P"
"RNA5SP267","RNA, 5S Ribosomal Pseudogene 267","Pseudogene","","6","GC08P059455","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNA5SP267"
"TRPC6P9","TRPC6 Pseudogene 9","Pseudogene","","6","GC05P023691","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPC6P9"
"lnc-ANGPTL2-3","","RNA Gene","","6","GC09M126449","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ANGPTL2-3"
"lnc-FRMD6-2","","RNA Gene","","6","GC14P058132","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-FRMD6-2"
"lnc-FUCA1-2","","RNA Gene","","6","GC01M023881","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-FUCA1-2"
"lnc-NDST2-4","","RNA Gene","","6","GC10M073774","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-NDST2-4"
"lnc-RAD23B-3","","RNA Gene","","6","GC09P107222","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RAD23B-3"
"HSALNG0013238","","RNA Gene","","5","GC02P016424","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0013238"
"HSALNG0070180-001","","RNA Gene","","5","GC09P016403","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0070180-001"
"HSALNG0072106","","RNA Gene","","5","GC09P078365","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0072106"
"HSALNG0078870","","RNA Gene","","5","GC10M073765","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0078870"
"HSALNG0109820","","RNA Gene","","5","GC16P015634","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0109820"
"LOC124902124","Uncharacterized LOC124902124","RNA Gene","","5","GC09P016267","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902124"
"LOC124903617","Uncharacterized LOC124903617","RNA Gene","","5","GC16P123788","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903617"
"RNU6-408P","RNA, U6 Small Nuclear 408, Pseudogene","Pseudogene","","5","GC18P029048","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-408P"
"USP21P2","USP21 Pseudogene 2","Pseudogene","","5","GC02M076270","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP21P2"
"lnc-CCDC171-8","","RNA Gene","","5","GC09P016216","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CCDC171-8"
"lnc-MSMB-1-001","","RNA Gene","","5","GC10M049367","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-MSMB-1-001"
"lnc-NPRL3-2","","RNA Gene","","5","GC16M000063","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-NPRL3-2"
"lnc-OXTR-1","","RNA Gene","","5","GC03M008627","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-OXTR-1"
"lnc-SEC24A-1","","RNA Gene","","5","GC05P134556","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-SEC24A-1"
"piR-40110-184","","RNA Gene","","5","GC14M033496","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-40110-184"
"piR-42567","","RNA Gene","","5","GC10P075935","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-42567"
"piR-44502","","RNA Gene","","5","GC10P075936","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-44502"
"piR-46659","","RNA Gene","","5","GC10P075937","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-46659"
"piR-48888","","RNA Gene","","5","GC10M074401","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48888"
"piR-57425","","RNA Gene","","5","GC10P075938","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-57425"
"ENSG00000291007","Novel Transcript","RNA Gene","","4","GC03P008911","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000291007"
"ENSG00000294101","Novel Transcript, Sense Intronic To CDK6","RNA Gene","","4","GC07M092643","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000294101"
"ENSG00000299019","Novel Transcript, Antisense To SEC24C And FUT11","RNA Gene","","4","GC10M074418","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000299019"
"ENSG00000304997","Novel Transcript","RNA Gene","","4","GC09M122703","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000304997"
"HSALNG0013237","","RNA Gene","","4","GC02M016419","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0013237"
"HSALNG0017197","","RNA Gene","","4","GC02M098483","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0017197"
"HSALNG0021147","","RNA Gene","","4","GC02P191035","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0021147"
"HSALNG0030763-001","","RNA Gene","","4","GC03P172867","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0030763-001"
"HSALNG0059553","","RNA Gene","","4","GC07P092642","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0059553"
"HSALNG0073498","","RNA Gene","","4","GC09M107134","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0073498"
"HSALNG0114486","","RNA Gene","","4","GC17M009154","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0114486"
"HSALNG0116907","","RNA Gene","","4","GC17M046022","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0116907"
"HSALNG0128573","","RNA Gene","","4","GC20M010720","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0128573"
"HSALNG0131124","","RNA Gene","","4","GC20M056986","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0131124"
"LOC101929129","Uncharacterized LOC101929129","RNA Gene","","4","GC15M069972","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC101929129"
"LOC105369896","Uncharacterized LOC105369896","RNA Gene","","4","GC12M091279","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105369896"
"LOC105370832","Uncharacterized LOC105370832","RNA Gene","","4","GC15M162475","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105370832"
"LOC105373444","Uncharacterized LOC105373444","RNA Gene","","4","GC02M016467","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105373444"
"LOC107987083","Uncharacterized LOC107987083","RNA Gene","","4","GC09P078357","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107987083"
"LOC112268009","Uncharacterized LOC112268009","RNA Gene","","4","GC07M092640","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112268009"
"LOC124901191","U7 Small Nuclear RNA","RNA Gene","","4","GC05M134581","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901191"
"LOC124903415","Uncharacterized LOC124903415","Pseudogene","","4","GC14M051620","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903415"
"lnc-BMP7-4","","RNA Gene","","4","GC20M057035","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-BMP7-4"
"lnc-TMEM87B-1","","RNA Gene","","4","GC02P155116","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-TMEM87B-1"
"piR-32666","","RNA Gene","","4","GC17P153831","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32666"
"piR-32786","","RNA Gene","","4","GC07M009865","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32786"
"piR-34285","","RNA Gene","","4","GC07P006588","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-34285"
"piR-36317","","RNA Gene","","4","GC07M009866","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36317"
"piR-36510","","RNA Gene","","4","GC07M009867","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36510"
"piR-36798","","RNA Gene","","4","GC07M009868","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36798"
"piR-37999","","RNA Gene","","4","GC07M009869","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-37999"
"piR-43977","","RNA Gene","","4","GC07M009870","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43977"
"piR-44016","","RNA Gene","","4","GC07M009871","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-44016"
"piR-50449","","RNA Gene","","4","GC07P019043","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50449"
"piR-51744","","RNA Gene","","4","GC07M009862","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-51744"
"piR-53013","","RNA Gene","","4","GC02P100135","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-53013"
"piR-53379","","RNA Gene","","4","GC07M009971","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-53379"
"piR-58973","","RNA Gene","","4","GC03M008682","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58973"
"piR-59508","","RNA Gene","","4","GC07M009984","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-59508"
"piR-61627","","RNA Gene","","4","GC07P019046","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61627"
"ENSG00000255331","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein, Zeta Polypeptide (YWHAZ) Pseudogene","Pseudogene","","3","GC11P107329","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000255331"
"HSALNG0073501","","RNA Gene","","3","GC09M107228","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0073501"
"LOC105370529","Uncharacterized LOC105370529","RNA Gene","","3","GC14P062357","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105370529"
"LOC105372521","Uncharacterized LOC105372521","RNA Gene","","3","GC20M008631","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105372521"
"LOC105375554","Uncharacterized LOC105375554","RNA Gene","","3","GC07M148381","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375554"
"LOC105377612","Uncharacterized LOC105377612","RNA Gene","","3","GC04M189058","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105377612"
"piR-31432-388","","RNA Gene","","3","GC20P008645","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-31432-388"
"piR-45480-005","","RNA Gene","","3","GC03M172880","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-45480-005"
"piR-46662-383","","RNA Gene","","3","GC20P011104","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-46662-383"
"piR-53431-390","","RNA Gene","","3","GC20P011106","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-53431-390"
"piR-54764-372","","RNA Gene","","3","GC20M010719","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-54764-372"
"ENSG00000305014","Novel Transcript","RNA Gene","","2","GC09P108806","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000305014"
"ENSG00000305134","Novel Transcript","RNA Gene","","2","GC03P172868","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000305134"
"LOC105370528","Uncharacterized LOC105370528","RNA Gene","","2","GC14M062471","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105370528"
"LOC105378005","Uncharacterized LOC105378005","RNA Gene","","2","GC06M131350","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378005"
"LOC105378641","Uncharacterized LOC105378641","RNA Gene","","2","GC01M034457","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378641"
"LOC107987110","Uncharacterized LOC107987110","RNA Gene","","2","GC09P108805","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107987110"
"piR-45932-035","","RNA Gene","","2","GC14M061943","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-45932-035"
"TMEM63C","Transmembrane Protein 63C","Protein Coding","Q9P1W3","45","GC14P077116","0.618374764919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM63C"
"PANK2","Pantothenate Kinase 2","Protein Coding","Q9BZ23","58","GC20P010991","0.550404667854309","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PANK2"
"RAD51","RAD51 Recombinase","Protein Coding","Q06609","65","GC15P040694","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51"
"TPH2","Tryptophan Hydroxylase 2","Protein Coding","Q8IWU9","62","GC12P071938","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPH2"
"GFAP","Glial Fibrillary Acidic Protein","Protein Coding","P14136","61","GC17M097317","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP"
"NCAM1","Neural Cell Adhesion Molecule 1","Protein Coding","P13591","61","GC11P112961","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAM1"
"SLC6A4","Solute Carrier Family 6 Member 4","Protein Coding","P31645","61","GC17M030194","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A4"
"TPM3","Tropomyosin 3","Protein Coding","P06753","60","GC01M154155","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPM3"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","P14902","59","GC08P044830","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"TPH1","Tryptophan Hydroxylase 1","Protein Coding","P17752","58","GC11M018171","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPH1"
"ATP8A1","ATPase Phospholipid Transporting 8A1","Protein Coding","Q9Y2Q0","53","GC04M042410","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP8A1"
"CAMKK1","Calcium/Calmodulin Dependent Protein Kinase Kinase 1","Protein Coding","Q8N5S9","53","GC17M003860","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMKK1"
"B4GALNT2","Beta-1,4-N-Acetyl-Galactosaminyltransferase 2 (SID Blood Group)","Protein Coding","Q8NHY0","52","GC17P155104","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B4GALNT2"
"IDO2","Indoleamine 2,3-Dioxygenase 2","Protein Coding","Q6ZQW0","52","GC08P044834","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO2"
"NES","Nestin","Protein Coding","P48681","52","GC01M156668","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NES"
"QPRT","Quinolinate Phosphoribosyltransferase","Protein Coding","Q15274","52","GC16P120983","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=QPRT"
"TBL1X","Transducin Beta Like 1 X-Linked","Protein Coding","O60907","52","GC0XP009463","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL1X"
"EBF3","EBF Transcription Factor 3","Protein Coding","Q9H4W6","51","GC10M129835","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF3"
"LGALS4","Galectin 4","Protein Coding","P56470","51","GC19M108718","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS4"
"ORM2","Orosomucoid 2","Protein Coding","P19652","51","GC09P114329","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORM2"
"PIEZO1","Piezo Type Mechanosensitive Ion Channel Component 1 (Er Blood Group)","Protein Coding","Q92508","51","GC16M088715","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIEZO1"
"RBFOX3","RNA Binding Fox-1 Homolog 3","Protein Coding","A6NFN3","50","GC17M079089","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBFOX3"
"TMEM63A","Transmembrane Protein 63A","Protein Coding","O94886","49","GC01M227608","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM63A"
"TMEM63B","Transmembrane Protein 63B","Protein Coding","Q5T3F8","48","GC06P182077","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM63B"
"TRIM17","Tripartite Motif Containing 17","Protein Coding","Q9Y577","48","GC01M228407","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM17"
"AFMID","Arylformamidase","Protein Coding","Q63HM1","47","GC17P155685","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFMID"
"TSPAN16","Tetraspanin 16","Protein Coding","Q9UKR8","41","GC19P011296","0.509354114532471","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN16"
"KRT18","Keratin 18","Protein Coding","P05783","62","GC12P052948","0.389194846153259","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT18"
"CSF1R","Colony Stimulating Factor 1 Receptor","Protein Coding","P07333","65","GC05M150053","0.317776262760162","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF1R"
"VIM","Vimentin","Protein Coding","P08670","64","GC10P017227","0.317776262760162","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIM"
"KRT8","Keratin 8","Protein Coding","P05787","60","GC12M052897","0.317776262760162","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT8"
"HTT","Huntingtin","Protein Coding","P42858","57","GC04P003041","0.317776262760162","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTT"
"NDEL1","NudE Neurodevelopment Protein 1 Like 1","Protein Coding","Q9GZM8","54","GC17P153795","0.317776262760162","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDEL1"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","P15056","67","GC07M140793","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"MSH2","MutS Homolog 2","Protein Coding","P43246","61","GC02P047403","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH2"
"MSH6","MutS Homolog 6","Protein Coding","P52701","61","GC02P047695","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH6"
"PMS2","PMS1 Homolog 2, Mismatch Repair System Component","Protein Coding","P54278","61","GC07M005973","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMS2"
"CLTC","Clathrin Heavy Chain","Protein Coding","Q00610","60","GC17P059619","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLTC"
"TOR1A","Torsin Family 1 Member A","Protein Coding","O14656","59","GC09M129812","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOR1A"
"HMBS","Hydroxymethylbilane Synthase","Protein Coding","P08397","57","GC11P119084","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMBS"
"KRT10","Keratin 10","Protein Coding","P13645","56","GC17M040818","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT10"
"SOX3","SRY-Box Transcription Factor 3","Protein Coding","P41225","55","GC0XM140502","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX3"
"TACC3","Transforming Acidic Coiled-Coil Containing Protein 3","Protein Coding","Q9Y6A5","55","GC04P029503","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACC3"
"RHD","Rh Blood Group D Antigen","Protein Coding","Q02161","54","GC01P025272","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHD"
"CSN2","Casein Beta","Protein Coding","P05814","46","GC04M069955","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSN2"
"BDNF-AS","BDNF Antisense RNA","RNA Gene","","31","GC11P027466","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDNF-AS"
"FRAXA","Fragile Site, Folic Acid Type, Rare, Fra(X)(Q27.3) A","Functional Element","","14","GC0XP148001","0.224701762199402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRAXA"
